instrument_id,customer_behavior_score,number_of_uses,surgery_type,surgery_complexity,surgeon_experience_level,time_since_last_maintenance_days,previous_repair_count,sterilization_frequency,failure_count_last_12_months
INS-4154,0.61,271,Neuro,Medium,Resident,103,3,15,2
INS-4155,0.55,210,Orthopedic,High,Expert,16,4,16,3
INS-4156,0.41,65,Cardiac,Low,Intermediate,76,3,30,5
INS-4157,0.72,71,General,Medium,Intermediate,146,2,32,2
INS-4158,0.91,290,Cardiac,High,Resident,125,2,29,2
INS-4159,0.97,106,General,Medium,Intermediate,148,4,14,2
INS-4160,0.74,111,Orthopedic,Medium,Expert,46,2,31,0
INS-4161,0.71,291,General,High,Intermediate,151,4,18,5
INS-4162,0.45,156,Cardiac,Low,Intermediate,156,0,31,1
INS-4163,0.73,259,General,Medium,Resident,17,3,19,4
INS-4164,0.63,120,Orthopedic,Low,Intermediate,144,4,23,3
INS-4165,0.76,291,General,High,Expert,68,3,20,2
INS-4166,0.63,139,Cardiac,Medium,Expert,132,0,26,3
INS-4167,0.54,121,Orthopedic,Medium,Expert,16,3,20,1
INS-4168,0.46,119,Cardiac,Medium,Expert,129,4,16,1
INS-4169,0.59,79,General,Medium,Resident,12,2,20,3
INS-4170,0.46,152,Neuro,Medium,Intermediate,76,3,22,2
INS-4171,0.51,200,Cardiac,High,Resident,27,3,28,5
INS-4172,0.99,81,General,Medium,Expert,54,0,15,2
INS-4173,0.67,135,Neuro,High,Intermediate,106,1,11,3
INS-4174,0.72,283,Neuro,Low,Resident,101,2,23,3
INS-4175,0.92,284,Orthopedic,High,Intermediate,173,4,25,4
INS-4176,1.0,106,Neuro,Medium,Expert,153,0,16,4
INS-4177,0.75,158,Cardiac,Low,Expert,88,4,10,3
INS-4178,0.89,58,Cardiac,High,Intermediate,166,4,11,1
INS-4179,0.6,80,Neuro,High,Intermediate,68,3,18,0
INS-4180,0.58,120,General,High,Expert,155,0,34,3
INS-4181,0.64,186,Cardiac,Medium,Resident,92,0,32,3
INS-4182,0.8,62,Cardiac,Medium,Expert,166,2,27,2
INS-4183,0.81,235,Orthopedic,High,Intermediate,118,1,30,5
INS-4184,0.59,180,General,High,Resident,64,4,29,2
INS-4185,0.48,84,Neuro,Low,Expert,164,2,27,5
INS-4186,0.78,274,General,Medium,Intermediate,144,2,27,4
INS-4187,0.48,70,Orthopedic,Medium,Intermediate,100,4,19,4
INS-4188,0.75,113,Orthopedic,Low,Intermediate,92,3,17,4
INS-4189,0.82,144,General,High,Resident,135,3,30,3
INS-4190,0.82,229,Orthopedic,High,Resident,90,4,17,0
INS-4191,0.85,83,Orthopedic,Low,Resident,178,0,11,3
INS-4192,0.92,273,Orthopedic,High,Resident,148,1,27,2
INS-4193,0.7,170,General,High,Intermediate,14,3,20,1
INS-4194,0.84,212,Orthopedic,Low,Intermediate,75,1,20,4
INS-4195,0.77,64,Neuro,Low,Resident,120,2,28,6
INS-4196,0.51,169,Neuro,Low,Resident,21,2,20,3
INS-4197,0.42,145,Cardiac,High,Intermediate,179,4,19,2
INS-4198,0.57,55,Neuro,Low,Expert,115,4,17,3
INS-4199,0.67,158,Cardiac,High,Expert,84,4,24,1
INS-4200,0.77,262,General,Medium,Intermediate,147,3,17,1
INS-4201,0.91,146,Orthopedic,Medium,Resident,37,1,28,6
INS-4202,0.52,81,Neuro,Low,Resident,16,2,10,5
INS-4203,0.48,229,Cardiac,High,Intermediate,151,1,32,2
INS-4204,0.98,132,General,High,Expert,86,3,29,5
INS-4205,0.46,274,Cardiac,High,Intermediate,70,1,12,3
INS-4206,0.69,205,Orthopedic,Low,Intermediate,60,1,30,3
INS-4207,0.75,272,Neuro,High,Intermediate,179,4,21,2
INS-4208,0.72,262,General,High,Resident,145,1,25,3
INS-4209,0.45,167,Cardiac,High,Resident,138,1,31,2
INS-4210,0.43,275,General,Medium,Resident,20,1,25,2
INS-4211,0.46,241,Cardiac,High,Expert,116,0,26,2
INS-4212,0.75,128,Cardiac,Medium,Intermediate,57,2,25,5
INS-4213,0.73,127,Orthopedic,High,Intermediate,147,2,18,2
INS-4214,0.54,196,Orthopedic,High,Expert,152,1,31,3
INS-4215,0.78,156,Cardiac,High,Resident,112,4,28,2
INS-4216,0.89,175,Neuro,Medium,Intermediate,56,4,10,4
INS-4217,0.42,64,General,High,Expert,162,4,34,4
INS-4218,0.7,183,General,Low,Resident,121,2,27,5
INS-4219,0.81,293,Orthopedic,High,Resident,15,3,15,2
INS-4220,0.55,122,Neuro,Medium,Intermediate,20,1,15,2
INS-4221,0.58,150,Cardiac,Medium,Resident,26,2,21,2
INS-4222,0.77,261,Orthopedic,Low,Expert,152,4,12,1
INS-4223,0.94,147,Cardiac,Low,Resident,25,2,20,1
INS-4224,0.89,215,Cardiac,Low,Intermediate,65,2,15,4
INS-4225,0.75,75,Orthopedic,Medium,Expert,75,2,23,2
INS-4226,0.84,259,Neuro,High,Resident,173,4,27,3
INS-4227,0.62,141,General,High,Resident,92,3,25,2
INS-4228,0.78,174,Orthopedic,Low,Resident,175,0,33,1
INS-4229,0.68,296,Neuro,Low,Expert,84,1,22,2
INS-4230,0.51,228,Cardiac,High,Resident,136,1,10,0
INS-4231,0.82,122,Orthopedic,Low,Intermediate,140,2,15,4
INS-4232,0.73,273,General,High,Expert,27,3,23,3
INS-4233,0.62,172,General,High,Expert,98,4,26,2
INS-4234,0.95,102,Cardiac,High,Resident,103,0,34,4
INS-4235,0.41,233,Orthopedic,High,Expert,26,0,22,4
INS-4236,0.59,236,General,Medium,Intermediate,123,2,22,3
INS-4237,0.43,247,Orthopedic,High,Expert,116,2,18,2
INS-4238,0.86,127,General,Low,Intermediate,108,4,15,2
INS-4239,0.82,141,Cardiac,Low,Resident,22,4,15,3
INS-4240,0.6,235,Cardiac,Low,Expert,72,4,34,4
INS-4241,0.81,137,Orthopedic,Low,Intermediate,23,2,14,6
INS-4242,0.64,62,Neuro,Medium,Resident,173,3,34,3
INS-4243,0.85,92,Neuro,High,Intermediate,27,2,30,2
INS-4244,0.67,125,Cardiac,High,Expert,142,2,23,2
INS-4245,0.65,100,General,Low,Expert,23,0,23,3
INS-4246,0.96,68,Neuro,Low,Intermediate,34,4,13,5
INS-4247,0.55,198,Cardiac,Low,Resident,53,1,11,3
INS-4248,0.47,268,General,High,Resident,130,4,11,5
INS-4249,0.75,171,General,Medium,Resident,48,3,26,2
INS-4250,0.98,260,Neuro,Medium,Resident,149,3,19,2
INS-4251,0.63,73,Cardiac,Medium,Intermediate,113,4,23,3
INS-4252,0.44,75,General,Medium,Expert,71,4,28,4
INS-4253,0.6,222,General,Low,Intermediate,62,2,26,3
INS-4254,0.7,205,Orthopedic,High,Expert,62,1,31,4
INS-4255,0.5,287,Orthopedic,Low,Expert,165,2,20,2
INS-4256,0.79,169,Neuro,Medium,Intermediate,172,0,16,3
INS-4257,1.0,131,Orthopedic,Low,Intermediate,127,0,18,0
INS-4258,0.67,285,Cardiac,Medium,Resident,74,3,23,3
INS-4259,0.61,149,Neuro,High,Expert,140,3,32,5
INS-4260,0.64,283,Neuro,Medium,Resident,52,1,13,1
INS-4261,0.47,206,Orthopedic,Low,Resident,59,3,23,2
INS-4262,0.93,66,General,High,Intermediate,146,0,29,3
INS-4263,0.65,117,Cardiac,Medium,Resident,45,1,33,1
INS-4264,0.63,93,Cardiac,Medium,Resident,32,0,29,1
INS-4265,0.8,286,Cardiac,High,Resident,83,4,26,3
INS-4266,0.67,110,Neuro,Low,Intermediate,59,4,34,4
INS-4267,0.79,172,Cardiac,High,Resident,64,1,28,1
INS-4268,0.44,142,General,Low,Resident,134,2,26,4
INS-4269,0.89,245,General,Medium,Intermediate,21,3,34,0
INS-4270,0.96,123,Orthopedic,Medium,Intermediate,92,1,23,3
INS-4271,0.79,202,Cardiac,High,Intermediate,41,3,22,1
INS-4272,0.97,272,Neuro,Medium,Expert,161,0,23,0
INS-4273,0.49,116,Orthopedic,High,Intermediate,95,2,25,3
INS-4274,0.69,160,General,Medium,Expert,164,3,30,5
INS-4275,0.76,51,Cardiac,Medium,Intermediate,28,4,24,2
INS-4276,0.75,298,General,Low,Intermediate,60,4,34,2
INS-4277,0.64,138,Orthopedic,High,Intermediate,73,0,28,3
INS-4278,0.6,226,General,High,Expert,139,1,31,2
INS-4279,0.48,247,Cardiac,Medium,Resident,173,3,20,4
INS-4280,0.64,75,Cardiac,Low,Intermediate,137,0,21,0
INS-4281,0.5,249,Orthopedic,Low,Expert,148,4,20,2
INS-4282,0.84,148,Cardiac,High,Intermediate,73,4,32,3
INS-4283,0.53,76,General,High,Resident,10,4,14,5
INS-4284,0.44,138,General,Medium,Expert,98,2,17,2
INS-4285,0.73,195,Neuro,High,Intermediate,35,2,15,0
INS-4286,0.76,231,Neuro,Medium,Intermediate,148,4,25,3
INS-4287,0.92,50,Neuro,Low,Intermediate,96,1,21,3
INS-4288,0.75,238,General,High,Resident,11,2,15,6
INS-4289,0.61,289,General,Low,Expert,102,3,22,5
INS-4290,0.88,152,Orthopedic,Low,Intermediate,177,2,16,5
INS-4291,0.72,180,Neuro,Medium,Intermediate,128,3,17,4
INS-4292,0.45,296,General,Low,Expert,141,2,21,3
INS-4293,0.74,245,Orthopedic,Medium,Resident,89,4,11,3
INS-4294,0.94,90,General,Medium,Resident,120,3,32,1
INS-4295,0.64,214,Orthopedic,Low,Resident,174,1,18,7
INS-4296,0.58,100,Neuro,Low,Resident,135,2,22,2
INS-4297,0.49,64,Neuro,Medium,Resident,14,2,26,6
INS-4298,0.49,57,Neuro,Medium,Intermediate,152,4,22,2
INS-4299,0.66,87,General,Low,Intermediate,35,3,25,4
INS-4300,0.76,163,General,Medium,Intermediate,15,4,10,2
INS-4301,0.45,132,Orthopedic,Medium,Expert,132,3,16,1
INS-4302,0.96,105,Cardiac,High,Resident,53,2,22,5
INS-4303,0.85,224,Cardiac,High,Expert,67,2,23,4
INS-4304,0.75,267,Neuro,High,Resident,90,2,30,3
INS-4305,0.9,152,Cardiac,High,Resident,55,2,26,1
INS-4306,0.45,187,Neuro,High,Expert,111,0,25,4
INS-4307,0.69,151,Orthopedic,Medium,Intermediate,179,2,24,4
INS-4308,0.78,127,Cardiac,Medium,Expert,57,2,26,1
INS-4309,0.9,226,Cardiac,High,Intermediate,123,3,11,3
INS-4310,0.87,218,Neuro,Low,Resident,164,2,34,1
INS-4311,0.57,132,Orthopedic,High,Intermediate,29,2,21,3
INS-4312,0.96,79,Cardiac,Low,Resident,124,3,12,2
INS-4313,0.47,54,Cardiac,Medium,Resident,172,2,18,3
INS-4314,0.93,168,Cardiac,Low,Intermediate,85,2,15,2
INS-4315,0.98,272,Orthopedic,Medium,Resident,130,4,15,5
INS-4316,0.51,248,Orthopedic,Low,Intermediate,118,0,16,1
INS-4317,0.83,260,Cardiac,Medium,Expert,77,3,17,3
INS-4318,0.42,80,Neuro,Medium,Resident,141,4,12,2
INS-4319,0.64,229,Neuro,High,Resident,176,1,33,2
INS-4320,0.71,299,Cardiac,Medium,Expert,158,1,24,1
INS-4321,0.75,280,Orthopedic,High,Resident,75,0,31,2
INS-4322,0.96,265,Cardiac,High,Expert,153,1,15,6
INS-4323,0.8,275,Orthopedic,High,Expert,144,0,20,4
INS-4324,0.69,298,Cardiac,Low,Resident,92,1,12,2
INS-4325,0.89,72,Orthopedic,Low,Expert,18,1,25,1
INS-4326,0.97,97,General,Medium,Expert,26,4,15,0
INS-4327,0.41,158,Neuro,High,Expert,122,1,20,4
INS-4328,0.99,89,General,High,Resident,149,0,17,4
INS-4329,0.45,55,Neuro,Medium,Expert,129,2,32,1
INS-4330,0.89,87,Orthopedic,High,Intermediate,20,2,19,3
INS-4331,0.57,218,General,Medium,Intermediate,150,2,19,2
INS-4332,0.48,149,Neuro,High,Expert,168,0,32,4
INS-4333,0.66,76,Cardiac,Low,Intermediate,35,0,12,4
INS-4334,0.79,252,Orthopedic,Medium,Resident,72,2,23,2
INS-4335,0.63,118,Orthopedic,Medium,Expert,168,1,28,4
INS-4336,0.43,106,Cardiac,Low,Resident,31,2,30,2
INS-4337,0.76,66,Cardiac,Medium,Intermediate,143,3,30,2
INS-4338,0.94,293,Neuro,Low,Intermediate,157,0,18,4
INS-4339,0.63,120,Orthopedic,High,Intermediate,19,3,22,9
INS-4340,0.53,268,Neuro,Low,Intermediate,92,3,18,2
INS-4341,0.67,96,Cardiac,Low,Resident,172,0,30,1
INS-4342,0.43,298,Orthopedic,Medium,Expert,35,2,21,4
INS-4343,0.89,128,Cardiac,High,Resident,80,4,23,3
INS-4344,0.9,159,Neuro,Low,Expert,46,3,14,0
INS-4345,0.75,62,Neuro,High,Intermediate,145,2,15,1
INS-4346,0.61,188,Neuro,Low,Intermediate,142,4,22,3
INS-4347,0.88,173,Orthopedic,Medium,Intermediate,135,3,22,2
INS-4348,0.73,158,Cardiac,Low,Intermediate,124,2,33,1
INS-4349,0.9,139,Cardiac,Low,Resident,101,3,15,3
INS-4350,0.78,135,Neuro,High,Expert,126,2,23,3
INS-4351,0.87,141,Neuro,Low,Expert,58,1,20,4
INS-4352,0.76,73,Neuro,Medium,Intermediate,45,1,22,3
INS-4353,0.65,270,Neuro,Medium,Resident,35,0,21,2
INS-4354,0.97,122,General,Low,Intermediate,54,4,25,0
INS-4355,0.72,283,General,Low,Expert,70,3,15,4
INS-4356,0.76,53,General,High,Expert,141,3,18,4
INS-4357,0.53,162,Neuro,High,Resident,85,2,26,2
INS-4358,0.78,95,Neuro,Medium,Expert,67,4,29,2
INS-4359,0.74,297,Cardiac,High,Resident,114,3,25,3
INS-4360,0.51,67,Orthopedic,Low,Intermediate,35,4,21,3
INS-4361,0.44,92,Cardiac,Medium,Intermediate,104,4,27,2
INS-4362,0.76,257,General,High,Resident,88,1,18,4
INS-4363,0.86,210,Cardiac,Medium,Intermediate,137,3,12,1
INS-4364,0.71,142,Neuro,Low,Resident,166,3,19,5
INS-4365,0.54,152,General,High,Intermediate,146,0,20,1
INS-4366,0.8,173,General,Low,Intermediate,87,4,11,0
INS-4367,0.45,59,Orthopedic,Low,Expert,45,2,17,2
INS-4368,0.67,122,Orthopedic,Medium,Expert,141,1,29,0
INS-4369,0.5,236,General,Medium,Resident,68,0,20,3
INS-4370,0.51,80,General,Medium,Intermediate,174,1,27,2
INS-4371,0.52,205,Cardiac,High,Intermediate,133,2,29,1
INS-4372,0.63,109,General,High,Intermediate,97,0,16,2
INS-4373,0.43,298,Neuro,Medium,Expert,90,1,23,4
INS-4374,0.64,180,Cardiac,High,Resident,150,2,16,2
INS-4375,0.71,167,Neuro,High,Resident,157,0,10,4
INS-4376,0.69,232,Neuro,Medium,Resident,26,2,21,6
INS-4377,0.63,63,Neuro,Low,Intermediate,60,0,10,4
INS-4378,0.9,235,General,High,Resident,64,3,12,4
INS-4379,0.49,266,Orthopedic,High,Expert,170,3,11,1
INS-4380,0.7,192,Orthopedic,Low,Expert,158,1,12,5
INS-4381,0.44,51,Neuro,Low,Resident,90,4,13,1
INS-4382,0.44,73,General,Low,Intermediate,159,4,23,5
INS-4383,0.74,255,Cardiac,Medium,Expert,162,2,32,5
INS-4384,0.74,113,Neuro,Low,Expert,119,0,27,2
INS-4385,0.93,289,Cardiac,Medium,Intermediate,149,3,32,3
INS-4386,0.73,248,Cardiac,Low,Intermediate,152,4,14,2
INS-4387,0.98,149,General,Low,Resident,95,3,24,1
INS-4388,0.43,163,General,Medium,Expert,11,2,25,4
INS-4389,0.46,73,Orthopedic,Medium,Expert,141,2,17,3
INS-4390,0.43,204,Orthopedic,Low,Resident,54,0,33,5
INS-4391,0.51,214,General,Low,Resident,22,4,30,1
INS-4392,0.72,279,Neuro,Low,Expert,64,2,17,2
INS-4393,0.79,271,Orthopedic,High,Expert,169,2,34,3
INS-4394,0.43,140,Cardiac,Low,Intermediate,31,3,16,3
INS-4395,0.97,216,Neuro,Medium,Intermediate,98,1,15,3
INS-4396,0.91,240,Cardiac,High,Expert,64,4,16,2
INS-4397,0.58,256,General,Medium,Expert,154,0,32,0
INS-4398,0.45,75,Cardiac,High,Intermediate,145,0,28,3
INS-4399,0.5,114,Neuro,High,Resident,106,3,31,1
INS-4400,0.48,169,General,Medium,Resident,147,0,31,0
INS-4401,0.47,53,Neuro,High,Expert,28,2,34,5
INS-4402,0.71,206,Cardiac,Medium,Expert,137,4,10,4
INS-4403,0.55,298,Neuro,Low,Intermediate,151,0,22,1
INS-4404,0.61,50,General,High,Expert,76,4,16,2
INS-4405,0.99,284,Cardiac,Medium,Resident,70,0,10,2
INS-4406,0.81,99,Cardiac,High,Intermediate,72,1,19,3
INS-4407,0.97,159,Orthopedic,Medium,Intermediate,114,1,22,3
INS-4408,0.49,263,Orthopedic,Low,Resident,113,4,13,6
INS-4409,0.63,188,Neuro,Low,Resident,148,1,16,3
INS-4410,0.73,123,Orthopedic,High,Intermediate,143,1,15,5
INS-4411,0.45,236,Orthopedic,High,Expert,43,2,15,3
INS-4412,0.4,111,Orthopedic,Medium,Resident,108,0,30,2
INS-4413,0.8,130,Orthopedic,Medium,Intermediate,73,1,20,3
INS-4414,0.79,213,General,High,Expert,96,4,32,2
INS-4415,0.65,105,General,Medium,Expert,90,2,18,3
INS-4416,0.69,160,Orthopedic,Medium,Intermediate,75,1,31,2
INS-4417,0.65,267,Neuro,Medium,Resident,168,4,16,1
INS-4418,0.41,289,General,High,Expert,92,0,18,3
INS-4419,0.6,70,Orthopedic,Low,Resident,101,1,32,1
INS-4420,0.51,190,General,Low,Intermediate,145,4,15,3
INS-4421,0.46,58,Cardiac,Medium,Resident,179,4,28,1
INS-4422,0.97,188,General,High,Expert,178,3,23,4
INS-4423,0.76,252,General,Medium,Intermediate,177,4,10,6
INS-4424,0.84,119,Neuro,Low,Expert,159,3,25,8
INS-4425,0.59,178,General,Medium,Expert,161,0,18,5
INS-4426,0.64,167,Neuro,Low,Intermediate,47,0,32,4
INS-4427,0.54,247,Cardiac,High,Intermediate,139,2,24,1
INS-4428,0.46,254,Orthopedic,Medium,Resident,134,3,28,0
INS-4429,0.51,263,Neuro,High,Intermediate,50,4,19,3
INS-4430,0.88,105,General,Medium,Resident,28,2,25,3
INS-4431,0.81,80,General,Medium,Intermediate,114,2,34,3
INS-4432,0.73,263,Neuro,Medium,Expert,139,0,12,1
INS-4433,0.69,86,Cardiac,Medium,Resident,101,4,28,3
INS-4434,0.95,224,Orthopedic,Medium,Intermediate,105,3,22,4
INS-4435,0.44,140,General,High,Resident,71,0,23,0
INS-4436,0.57,163,Cardiac,High,Resident,25,2,16,2
INS-4437,0.61,293,Orthopedic,Low,Resident,103,1,11,1
INS-4438,0.87,255,Orthopedic,Medium,Expert,159,2,23,3
INS-4439,1.0,177,General,Low,Intermediate,151,1,32,2
INS-4440,0.54,224,Neuro,High,Intermediate,125,0,32,4
INS-4441,0.92,171,General,Low,Resident,65,3,26,1
INS-4442,0.9,118,General,High,Intermediate,74,4,22,3
INS-4443,0.53,235,General,Medium,Expert,63,1,11,5
INS-4444,0.64,85,Cardiac,Low,Resident,95,4,14,4
INS-4445,0.65,81,Neuro,Low,Expert,170,0,13,6
INS-4446,0.99,275,Cardiac,Low,Expert,59,0,12,3
INS-4447,0.51,113,General,Low,Intermediate,114,0,23,5
INS-4448,0.88,248,Neuro,Medium,Intermediate,31,3,20,1
INS-4449,0.6,219,Orthopedic,High,Resident,49,1,17,3
INS-4450,0.84,97,Neuro,High,Expert,48,4,32,4
INS-4451,0.65,251,General,Medium,Intermediate,114,2,18,0
INS-4452,0.75,291,Neuro,High,Resident,178,0,25,3
INS-4453,0.9,130,Orthopedic,Low,Resident,77,4,12,5
INS-4454,0.88,207,Orthopedic,Medium,Intermediate,16,4,19,6
INS-4455,0.92,198,Neuro,High,Expert,94,3,10,5
INS-4456,0.44,109,Orthopedic,Medium,Resident,141,1,18,4
INS-4457,0.82,190,Cardiac,Medium,Intermediate,85,3,25,5
INS-4458,0.48,50,Neuro,High,Resident,100,3,18,0
INS-4459,0.65,114,Orthopedic,High,Intermediate,93,4,21,0
INS-4460,0.73,288,Orthopedic,Medium,Resident,163,1,10,3
INS-4461,0.64,82,Neuro,Medium,Expert,40,1,25,2
INS-4462,0.71,87,Cardiac,High,Resident,108,1,17,4
INS-4463,1.0,74,Neuro,Medium,Intermediate,61,0,23,3
INS-4464,0.48,203,Orthopedic,High,Intermediate,121,1,23,2
INS-4465,0.81,254,Neuro,Medium,Intermediate,81,4,19,2
INS-4466,0.64,108,Orthopedic,Medium,Expert,30,0,10,3
INS-4467,0.48,269,General,Medium,Intermediate,25,2,15,4
INS-4468,0.5,210,Neuro,High,Intermediate,25,3,18,4
INS-4469,0.97,150,Neuro,Low,Expert,155,1,28,6
INS-4470,0.93,176,Orthopedic,High,Intermediate,65,2,31,5
INS-4471,0.94,90,Orthopedic,Medium,Intermediate,165,1,25,0
INS-4472,0.99,207,Orthopedic,Low,Expert,91,3,28,7
INS-4473,0.52,106,Orthopedic,Low,Resident,87,4,20,3
INS-4474,0.61,226,Neuro,Medium,Intermediate,46,4,30,1
INS-4475,0.8,97,Orthopedic,High,Resident,153,3,20,3
INS-4476,0.69,121,Neuro,Low,Expert,69,2,23,1
INS-4477,0.65,226,Cardiac,Low,Intermediate,20,0,16,3
INS-4478,0.61,224,Neuro,High,Intermediate,135,0,21,3
INS-4479,0.76,105,Orthopedic,High,Expert,75,1,29,2
INS-4480,0.75,114,Orthopedic,Low,Intermediate,135,3,29,3
INS-4481,0.5,61,Cardiac,High,Resident,41,3,32,3
INS-4482,0.68,118,Neuro,Low,Resident,156,0,14,4
INS-4483,0.73,265,Cardiac,Medium,Expert,65,2,10,3
INS-4484,0.74,183,Neuro,High,Intermediate,14,3,20,2
INS-4485,0.53,138,Orthopedic,Low,Intermediate,140,4,24,3
INS-4486,0.85,242,Neuro,High,Expert,165,4,19,1
INS-4487,0.42,74,Orthopedic,High,Resident,99,3,24,4
INS-4488,0.61,50,Orthopedic,Low,Resident,103,2,22,3
INS-4489,0.87,209,General,Medium,Expert,81,4,24,3
INS-4490,0.74,283,General,Low,Intermediate,109,2,11,5
INS-4491,0.56,283,Neuro,High,Resident,38,0,31,1
INS-4492,0.82,180,Orthopedic,Low,Intermediate,68,1,22,4
INS-4493,0.74,98,Cardiac,High,Resident,34,0,21,2
INS-4494,0.88,196,Orthopedic,Low,Intermediate,159,1,34,0
INS-4495,0.84,109,Cardiac,Medium,Resident,106,4,32,0
INS-4496,0.77,284,Neuro,Medium,Intermediate,110,1,13,2
INS-4497,0.69,206,Neuro,Medium,Expert,126,1,21,3
INS-4498,0.48,227,Cardiac,Medium,Resident,32,3,24,2
INS-4499,0.56,51,Cardiac,Low,Expert,79,1,22,2
INS-4500,0.65,122,Orthopedic,Medium,Resident,88,3,11,3
INS-4501,0.76,233,Neuro,Low,Resident,88,1,29,4
INS-4502,0.71,194,Orthopedic,High,Resident,177,3,25,4
INS-4503,0.57,237,Cardiac,High,Intermediate,107,4,23,4
INS-4504,0.4,159,General,High,Resident,23,4,30,0
INS-4505,0.7,213,General,Medium,Expert,38,1,11,3
INS-4506,0.57,110,General,Medium,Intermediate,153,2,26,0
INS-4507,0.84,66,Cardiac,Medium,Intermediate,96,4,25,3
INS-4508,0.41,98,Orthopedic,High,Resident,19,0,13,5
INS-4509,0.75,125,Neuro,High,Intermediate,56,0,20,2
INS-4510,0.96,237,Cardiac,High,Resident,13,3,22,3
INS-4511,0.5,197,General,High,Expert,21,2,15,2
INS-4512,0.68,227,Orthopedic,Low,Intermediate,51,3,26,4
INS-4513,0.45,180,Neuro,Low,Intermediate,13,1,10,5
INS-4514,0.78,92,Neuro,Medium,Expert,93,4,18,3
INS-4515,0.73,106,Cardiac,Medium,Expert,101,2,30,1
INS-4516,0.64,99,Cardiac,High,Resident,101,3,27,1
INS-4517,0.71,245,Neuro,Low,Intermediate,15,3,20,4
INS-4518,0.94,258,Neuro,Low,Expert,151,0,23,5
INS-4519,0.52,227,General,Medium,Intermediate,44,1,11,1
INS-4520,0.41,86,Neuro,Low,Expert,74,3,29,1
INS-4521,0.92,95,Cardiac,Medium,Intermediate,156,0,20,5
INS-4522,0.75,219,Orthopedic,High,Expert,66,2,11,0
INS-4523,0.93,64,General,High,Intermediate,22,3,13,4
INS-4524,0.76,210,General,Medium,Resident,145,0,22,2
INS-4525,0.89,129,Neuro,High,Intermediate,27,1,15,1
INS-4526,0.66,188,Orthopedic,High,Resident,172,4,16,2
INS-4527,0.85,296,General,Low,Resident,96,2,31,0
INS-4528,0.95,197,Cardiac,Low,Resident,123,3,29,4
INS-4529,0.74,279,Neuro,Low,Intermediate,35,0,12,3
INS-4530,0.51,73,Cardiac,Low,Intermediate,175,3,13,5
INS-4531,0.56,174,Neuro,Low,Resident,75,4,30,3
INS-4532,0.52,241,General,Medium,Expert,35,3,29,4
INS-4533,0.55,167,Neuro,Medium,Intermediate,135,3,12,1
INS-4534,0.58,129,Orthopedic,Low,Intermediate,66,0,10,1
INS-4535,0.73,143,Cardiac,High,Intermediate,34,4,28,1
INS-4536,0.75,275,Orthopedic,High,Intermediate,39,2,30,2
INS-4537,0.66,114,Cardiac,Medium,Resident,144,0,22,4
INS-4538,0.77,137,Cardiac,Medium,Expert,36,4,23,1
INS-4539,0.45,137,Neuro,Medium,Expert,148,4,31,1
INS-4540,0.45,250,General,High,Expert,110,3,25,3
INS-4541,0.5,263,General,Medium,Expert,145,1,13,3
INS-4542,0.71,253,Orthopedic,High,Resident,20,1,26,1
INS-4543,0.53,194,Neuro,Medium,Intermediate,135,2,19,2
INS-4544,0.57,175,General,High,Intermediate,39,3,16,1
INS-4545,0.64,138,Cardiac,Medium,Resident,103,1,22,4
INS-4546,0.89,269,Cardiac,Medium,Intermediate,125,0,34,4
INS-4547,0.41,110,Neuro,High,Resident,24,2,22,2
INS-4548,0.79,64,Orthopedic,Medium,Expert,44,3,31,3
INS-4549,0.8,143,Neuro,Low,Resident,48,0,23,2
INS-4550,0.88,100,Orthopedic,High,Intermediate,33,1,15,2
INS-4551,0.96,76,Neuro,Medium,Intermediate,17,1,25,1
INS-4552,0.41,263,Cardiac,High,Intermediate,52,1,18,2
INS-4553,0.49,123,Neuro,Medium,Expert,179,1,29,4
INS-4554,0.93,110,General,Low,Resident,93,4,25,3
INS-4555,0.68,235,General,Medium,Resident,178,2,30,0
INS-4556,0.74,80,Neuro,Medium,Intermediate,56,2,30,2
INS-4557,0.8,268,Orthopedic,Low,Resident,35,1,21,5
INS-4558,0.81,61,Orthopedic,High,Intermediate,159,2,25,1
INS-4559,0.96,95,Cardiac,Medium,Resident,142,0,14,2
INS-4560,1.0,208,Cardiac,Medium,Expert,152,0,33,1
INS-4561,0.83,81,Orthopedic,Low,Expert,173,2,20,2
INS-4562,0.57,209,Neuro,High,Resident,110,1,10,0
INS-4563,0.93,282,Cardiac,High,Expert,72,3,19,3
INS-4564,0.43,286,Orthopedic,Low,Expert,102,1,20,5
INS-4565,0.54,276,Orthopedic,Low,Expert,64,4,24,2
INS-4566,0.94,230,Neuro,Medium,Intermediate,81,3,12,5
INS-4567,0.55,110,General,Low,Resident,69,4,33,2
INS-4568,0.53,95,Orthopedic,Low,Resident,38,2,24,4
INS-4569,0.48,134,Cardiac,Low,Intermediate,28,4,20,4
INS-4570,0.92,251,Neuro,High,Intermediate,82,2,18,3
INS-4571,0.7,129,Neuro,Low,Expert,147,4,11,3
INS-4572,0.8,184,Neuro,Medium,Resident,110,3,21,4
INS-4573,0.54,53,General,Medium,Intermediate,147,4,29,4
INS-4574,0.85,268,General,Medium,Expert,66,1,25,2
INS-4575,0.86,101,Cardiac,Low,Resident,77,2,33,1
INS-4576,0.59,296,Cardiac,High,Expert,96,0,25,1
INS-4577,0.65,266,Neuro,Low,Resident,112,4,30,3
